node_id,label,source_file,line,file_type,unique_degree,classification,evidence,confidence,recommended_action
lib_firebase_models_productdocument,ProductDocument,lib/firebase/models.ts,L36,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_recipedocument,RecipeDocument,lib/firebase/models.ts,L51,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_roledocument,RoleDocument,lib/firebase/models.ts,L132,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_securityeventdocument,SecurityEventDocument,lib/firebase/models.ts,L119,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_seometadata,SeoMetadata,lib/firebase/models.ts,L181,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_settingsdocument,SettingsDocument,lib/firebase/models.ts,L152,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_timestamplike,TimestampLike,lib/firebase/models.ts,L3,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_userdocument,UserDocument,lib/firebase/models.ts,L11,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_wishlistdocument,WishlistDocument,lib/firebase/models.ts,L82,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_motion_easings_coease,coEase,lib/motion/easings.ts,L1,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_motion_scroll_colenisoptions,CoLenisOptions,lib/motion/scroll.ts,L6,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_security_actions_limits,limits,lib/security/actions.ts,L22,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_security_actions_protectionschema,protectionSchema,lib/security/actions.ts,L8,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_security_events_securityeventinput,SecurityEventInput,lib/security/events.ts,L7,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_security_rate_limit_ratelimitoptions,RateLimitOptions,lib/security/rate-limit.ts,L7,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_security_rate_limit_memorylimits,memoryLimits,lib/security/rate-limit.ts,L15,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_security_recaptcha_recaptcharesult,RecaptchaResult,lib/security/recaptcha.ts,L3,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_seo_metadata_pagemetadatainput,PageMetadataInput,lib/seo/metadata.ts,L7,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_ui_use_body_scroll_lock_previousstyles,previousStyles,lib/ui/use-body-scroll-lock.ts,L7,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
middleware_config,config,middleware.ts,L69,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
next_env_d_rationale_5,NOTE: This file should not be edited,next-env.d.ts,L5,rationale,1,manual review,Weak connectivity is insufficient to establish non-use.,Unknown,Inspect source and route behavior.
next_env_d,next-env.d.ts,next-env.d.ts,L1,code,1,manual review,Weak connectivity is insufficient to establish non-use.,Unknown,Inspect source and route behavior.
next_config,next.config.mjs,next.config.mjs,L1,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
next_config_nextconfig,nextConfig,next.config.mjs,L2,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
aws_sdk_client_cognito_identity_provider,@aws-sdk/client-cognito-identity-provider,package.json,L35,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_json_dotco_contracts,@dotco/contracts,package.json,L36,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
fontsource_cormorant_garamond,@fontsource/cormorant-garamond,package.json,L37,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
fontsource_inter,@fontsource/inter,package.json,L38,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
fontsource_space_grotesk,@fontsource/space-grotesk,package.json,L39,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
hookform_resolvers,@hookform/resolvers,package.json,L40,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
radix_ui_react_dialog,@radix-ui/react-dialog,package.json,L41,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
radix_ui_react_slot,@radix-ui/react-slot,package.json,L42,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_json_types_node,@types/node,package.json,L65,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
types_react,@types/react,package.json,L66,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
types_react_dom,@types/react-dom,package.json,L67,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
types_three,@types/three,package.json,L43,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_assets_optimize,assets:optimize,package.json,L19,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_assets_transparent,assets:transparent,package.json,L20,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
autoprefixer,autoprefixer,package.json,L68,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_json_aws_cdk,aws-cdk,package.json,L69,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_aws_dev_verify,aws:dev:verify,package.json,L13,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_aws_whoami,aws:whoami,package.json,L12,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_backend_typecheck,backend:typecheck,package.json,L10,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_build,build,package.json,L7,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
class_variance_authority,class-variance-authority,package.json,L44,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
clsx,clsx,package.json,L45,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_dev,dev,package.json,L6,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
embla_carousel_react,embla-carousel-react,package.json,L46,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_json_esbuild,esbuild,package.json,L70,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
eslint,eslint,package.json,L71,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
eslint_config_next,eslint-config-next,package.json,L72,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_favicons_generate,favicons:generate,package.json,L21,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
firebase,firebase,package.json,L47,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
firebase_admin,firebase-admin,package.json,L48,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_firebase_audit,firebase:audit,package.json,L27,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_firebase_bootstrap_admin,firebase:bootstrap-admin,package.json,L26,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_firestore_backup,firestore:backup,package.json,L24,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_firestore_restore,firestore:restore,package.json,L25,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
framer_motion,framer-motion,package.json,L49,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_godaddy_dns_apply,godaddy:dns:apply,package.json,L32,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_godaddy_dns_check,godaddy:dns:check,package.json,L31,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
gsap,gsap,package.json,L50,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_infra_deploy_dev,infra:deploy:dev,package.json,L15,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_infra_diff_dev,infra:diff:dev,package.json,L14,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_infra_synth,infra:synth,package.json,L11,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
lenis,lenis,package.json,L51,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_lint,lint,package.json,L17,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
lucide_react,lucide-react,package.json,L52,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_media_generate,media:generate,package.json,L22,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_media_sync,media:sync,package.json,L23,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_migrate_firebase_dev,migrate:firebase:dev,package.json,L29,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_migrate_firebase_dry_run,migrate:firebase:dry-run,package.json,L28,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
motion,motion,package.json,L53,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_name,name,package.json,L2,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
next,next,package.json,L54,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_optimize_images,optimize:images,package.json,L18,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
postcss,postcss,package.json,L73,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_private,private,package.json,L4,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
react,react,package.json,L55,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
react_dom,react-dom,package.json,L56,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
react_hook_form,react-hook-form,package.json,L57,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
sharp,sharp,package.json,L74,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
split_type,split-type,package.json,L58,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_start,start,package.json,L16,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
tailwind_merge,tailwind-merge,package.json,L59,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
tailwindcss,tailwindcss,package.json,L75,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
tailwindcss_animate,tailwindcss-animate,package.json,L60,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_test,test,package.json,L9,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
three,three,package.json,L61,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_typecheck,typecheck,package.json,L8,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_json_typescript,typescript,package.json,L76,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_scripts_verify_migration_dev,verify:migration:dev,package.json,L30,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_version,version,package.json,L3,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
package_json_zod,zod,package.json,L62,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_json_types_node,@types/node,packages/contracts/package.json,L16,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_main,main,packages/contracts/package.json,L6,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_name,name,packages/contracts/package.json,L2,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_private,private,packages/contracts/package.json,L4,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_scripts_test,test,packages/contracts/package.json,L10,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_json_tsx,tsx,packages/contracts/package.json,L17,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_type,type,packages/contracts/package.json,L5,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_scripts_typecheck,typecheck,packages/contracts/package.json,L9,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_types,types,packages/contracts/package.json,L7,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_json_typescript,typescript,packages/contracts/package.json,L18,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_version,version,packages/contracts/package.json,L3,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_package_json_zod,zod,packages/contracts/package.json,L13,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_src_index_addressinput,AddressInput,packages/contracts/src/index.ts,L148,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_apierrorcode,ApiErrorCode,packages/contracts/src/index.ts,L23,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_cartiteminput,CartItemInput,packages/contracts/src/index.ts,L149,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_dotcoenvname,DotCoEnvName,packages/contracts/src/index.ts,L7,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_dotcorole,DotCoRole,packages/contracts/src/index.ts,L4,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_mepatchinput,MePatchInput,packages/contracts/src/index.ts,L150,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_newslettersubscriptioninput,NewsletterSubscriptionInput,packages/contracts/src/index.ts,L152,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_orderpreviewinput,OrderPreviewInput,packages/contracts/src/index.ts,L153,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_productlistquery,ProductListQuery,packages/contracts/src/index.ts,L147,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_savedcontentkind,SavedContentKind,packages/contracts/src/index.ts,L151,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_addressidparamschema,addressIdParamSchema,packages/contracts/src/index.ts,L69,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_addressinputschema,addressInputSchema,packages/contracts/src/index.ts,L73,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_apierrorcodeschema,apiErrorCodeSchema,packages/contracts/src/index.ts,L11,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_cartitemidparamschema,cartItemIdParamSchema,packages/contracts/src/index.ts,L91,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_cartiteminputschema,cartItemInputSchema,packages/contracts/src/index.ts,L85,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_communitysubmissionschema,communitySubmissionSchema,packages/contracts/src/index.ts,L129,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_discountclaimschema,discountClaimSchema,packages/contracts/src/index.ts,L124,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_envnameschema,envNameSchema,packages/contracts/src/index.ts,L6,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_newsletterdeleteschema,newsletterDeleteSchema,packages/contracts/src/index.ts,L120,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_optionalprofiletext,optionalProfileText(),packages/contracts/src/index.ts,L49,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_ordercreateschema,orderCreateSchema,packages/contracts/src/index.ts,L143,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_orderpreviewschema,orderPreviewSchema,packages/contracts/src/index.ts,L137,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_paginationqueryschema,paginationQuerySchema,packages/contracts/src/index.ts,L25,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_productcategoryschema,productCategorySchema,packages/contracts/src/index.ts,L30,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_productidparamschema,productIdParamSchema,packages/contracts/src/index.ts,L105,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_requestidschema,requestIdSchema,packages/contracts/src/index.ts,L9,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_savedcontentkindschema,savedContentKindSchema,packages/contracts/src/index.ts,L99,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_slugparamschema,slugParamSchema,packages/contracts/src/index.ts,L45,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_src_index_wishlistiteminputschema,wishlistItemInputSchema,packages/contracts/src/index.ts,L95,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
packages_contracts_tsconfig_json_ref_es2022,ES2022,packages/contracts/tsconfig.json,L4,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_declaration,declaration,packages/contracts/tsconfig.json,L11,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_exactoptionalpropertytypes,exactOptionalPropertyTypes,packages/contracts/tsconfig.json,L9,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_module,module,packages/contracts/tsconfig.json,L5,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_moduleresolution,moduleResolution,packages/contracts/tsconfig.json,L6,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_nouncheckedindexedaccess,noUncheckedIndexedAccess,packages/contracts/tsconfig.json,L8,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_outdir,outDir,packages/contracts/tsconfig.json,L12,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_skiplibcheck,skipLibCheck,packages/contracts/tsconfig.json,L10,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_json_ref_src_ts,src/**/*.ts,packages/contracts/tsconfig.json,L14,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_strict,strict,packages/contracts/tsconfig.json,L7,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
packages_contracts_tsconfig_compileroptions_target,target,packages/contracts/tsconfig.json,L3,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
postcss_config,postcss.config.js,postcss.config.js,L1,code,0,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_aws_dev_verify_api,api,scripts/aws-dev-verify.mjs,L27,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_aws_dev_verify_identity,identity,scripts/aws-dev-verify.mjs,L18,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_aws_dev_verify_lambda,lambda,scripts/aws-dev-verify.mjs,L35,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_aws_dev_verify_run,run(),scripts/aws-dev-verify.mjs,L5,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_aws_dev_verify_tables,tables,scripts/aws-dev-verify.mjs,L43,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_aws_whoami_identity,identity,scripts/aws-whoami.mjs,L28,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_aws_whoami_result,result,scripts/aws-whoami.mjs,L6,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_bootstrap_admin_auth,auth,scripts/bootstrap-admin.ts,L45,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_bootstrap_admin_configuredadminemail,configuredAdminEmail,scripts/bootstrap-admin.ts,L27,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_bootstrap_admin_db,db,scripts/bootstrap-admin.ts,L46,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_bootstrap_admin_getserviceaccount,getServiceAccount(),scripts/bootstrap-admin.ts,L6,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_bootstrap_admin_main,main(),scripts/bootstrap-admin.ts,L48,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_bootstrap_admin_serviceaccount,serviceAccount,scripts/bootstrap-admin.ts,L34,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_create_transparent_assets_candidates,candidates,scripts/create-transparent-assets.mjs,L8,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
scripts_create_transparent_assets_outputdir,outputDir,scripts/create-transparent-assets.mjs,L6,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
